ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2010,258.23,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2010,86.11,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2011,297.83,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2011,106.96,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2012,292.57,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2012,98.19,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2013,283.19,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2013,90.29,Currency: AFG - Afghani (AFN),Repository: Media Reports | Institutional sector coverage: Public sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2015,290.79,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2015,81.77,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2016,288.98,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2016,73.67,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: 2017 PPP $,2017,316.82,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2017,80.85,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2018,76.3,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Afghanistan,Statutory nominal gross monthly minimum wage,AFG - ADM - Labour legislation,Currency: U.S. dollars,2019,70.75,Currency: AFG - Afghani (AFN),Institutional sector coverage: Private sector only
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2000,59.76,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2001,27.2,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2002,68.92,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2003,53.61,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2004,50.87,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2005,61.96,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2006,64.7,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2007,84.74,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2008,114.62,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2009,108.41,Currency: AGO - Kwanza (AOA),Repository: Media Reports
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2010,101.96,Currency: AGO - Kwanza (AOA),
Angola,Statutory nominal gross monthly minimum wage,AGO - ADM - Labour legislation,Currency: U.S. dollars,2019,58.81,Currency: AGO - Kwanza (AOA) | Type of minimum wage: Singular national minimum wage,
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,1995,98.44,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,1995,36.68,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,1996,116.33,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,1996,42.11,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,1997,89.39,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,1997,29.54,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,1998,100.98,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,1998,38.5,Currency: ALB - Lek (ALL),
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,1999,110.1,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,1999,46.34,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2000,122.84,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2000,48.71,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2001,132.89,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2001,52.83,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2002,163.31,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2002,67.07,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2003,172.78,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2003,82.55,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2004,188.78,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2004,105.08,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2005,206.4,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2005,118.15,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2006,242.75,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2006,142.71,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2007,239.98,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2007,154.82,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2008,291.69,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2008,202.64,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2009,308.08,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2009,189.52,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2010,331.43,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2010,182.8,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2011,357.57,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2011,198.22,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2012,388.36,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2012,194.11,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2013,403.83,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2013,208.2,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2014,404.39,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2014,208.57,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2015,418.05,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2015,174.66,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2016,413.89,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2016,177.22,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2017,466.65,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2017,201.51,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: 2017 PPP $,2018,469.45,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2018,222.24,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Albania,Statutory nominal gross monthly minimum wage,ALB - ADM - Labour legislation,Currency: U.S. dollars,2019,236.68,Currency: ALB - Lek (ALL),Repository: Eurostat | Data reference period: July
Andorra,Statutory nominal gross monthly minimum wage,AND - OE - Estimations du département des statistiques,Currency: U.S. dollars,2015,1082.74,Currency: AND - Euro (EUR) | Type of minimum wage: Singular national minimum wage,
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,1995,200.05,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,1996,200.07,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,1997,200.1,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,1998,200.1,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,1999,200.1,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2000,200.1,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2001,200.1,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2002,65.29,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2003,103.43,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2004,153.94,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2005,216.97,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2006,261.92,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2007,316.57,Currency: ARG - Argentine peso (ARS),Repository: ILO-AMERICAS
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2008,394.38,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2009,388.13,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2010,446.58,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2011,727.58,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2011,559.59,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2012,733.6,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2012,588.5,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2013,725.63,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2013,604.47,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2014,692.65,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2014,544.87,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2015,701.2,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2015,605.21,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2016,695.95,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2016,512.26,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2017,819.77,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2017,534.94,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: 2017 PPP $,2018,797.65,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2018,402.21,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Argentina,Statutory nominal gross monthly minimum wage,ARG - ADM - Registros Administrativos y Fuentes Relacionadas,Currency: U.S. dollars,2019,350.48,Currency: ARG - Argentine peso (ARS),Age coverage - minimum age: 18 years old
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,1995,4.72,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,1995,1.17,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,1996,7.16,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,1996,2,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,1997,7.74,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,1997,2.04,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,1998,7.24,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,1998,1.98,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,1999,36.73,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,1999,9.34,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2000,38.27,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2000,9.27,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2001,38.15,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2001,9.01,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2002,38.35,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2002,8.72,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2003,37.46,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2003,8.64,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2004,93.48,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2004,24.37,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2005,96.04,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2005,28.4,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2006,111.18,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2006,36.05,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2007,146.03,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2007,58.47,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2008,173.97,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2008,81.71,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2009,201.17,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2009,82.58,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2010,189.02,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2010,80.29,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2011,196.22,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2011,87.25,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2012,222.63,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2012,80.89,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2013,313.61,Currency: ARM - Dram (AMD),Repository: Media Reports
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2013,109.86,Currency: ARM - Dram (AMD),Repository: Media Reports
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2014,271.65,Currency: ARM - Dram (AMD),Data reference period: July
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2014,120.22,Currency: ARM - Dram (AMD),Data reference period: July
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2015,383.77,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2015,115.08,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2016,400.43,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2016,114.47,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: 2017 PPP $,2017,328.73,Currency: ARM - Dram (AMD),
Armenia,Statutory nominal gross monthly minimum wage,ARM - ADM - Labour legislation,Currency: U.S. dollars,2017,113.94,Currency: ARM - Dram (AMD),
